USC00047150,2134S,2134
USC00047195,4251Q,4251
USC00047228,1539R,1539
USC00047253,726R,726
USC00047293,2873Q,2873
USC00047298,3701Q,3701
USC00047306,1326S,1326
USC00047339,2032R,2032
USC00047370,2233S,2233
USC00047404,6880R,6880
USC00047414,2493R,2493
USC00047470,1033R,1033
USC00047473,1034S,1034
USC00047581,6359R,6359
USC00047641,3256R,3256
USC00047643,3664R,3664
USC00047668,1545R,1545
USC00047672,2312S,2312
USC00047681,1896S,1896
USC00047689,4889R,4889
USC00047723,1601R,1601
USC00047731,2229S,2229
USC00047741,1234Q,1234
USC00047749,1824R,1824
USC00047767,2068R,2068
USC00047776,2410S,2410
USC00047779,3023R,3023
USC00047785,1790S,1790
USC00047807,3078R,3078
USC00047813,1251R,1251
USC00047821,1582S,1582
USC00047836,1399Q,1399
USC00047846,1046R,1046
USC00047851,2312S,2312
USC00047874,1402R,1402
USC00047880,3523R,3523
USC00047888,1363S,1363
USC00047902,1943R,1943
USC00047916,3135S,3135
USC00047933,3299S,3299
USC00047953,1269R,1269
USC00047957,1738R,1738
USC00047965,3220S,3220
USC00048014,1863S,1863
USC00048025,4295Q,4295
USC00048045,4945S,4945
USC00048135,6582S,6582
USC00048163,6199R,6199
USC00048200,483R,483
USC00048207,6938R,6938
USC00048273,4177Q,4177
USC00048317,1273R,1273
USC00048351,3143R,3143
USC00048353,3471R,3471
USC00048380,4125R,4125
USC00048406,1877R,1877
USC00048490,7113R,7113
USC00048560,1777R,1777
USC00048580,2308R,2308
USC00048587,2225S,2225
USC00048606,8282S,8282
USC00048655,1111R,1111
USC00048702,1199R,1199
USC00048713,3313Q,3313
USC00048752,636R,636
USC00048758,3426S,3426
USC00048826,1134R,1134
USC00048829,1343Q,1343
USC00048839,1184R,1184
USC00048873,975R,975
USC00048904,1654Q,1654
USC00048917,2507R,2507
USC00048928,4988R,4988
USC00048967,2394R,2394
USC00048999,1305Q,1305
USC00049001,1288R,1288
USC00049026,3346S,3346
USC00049035,388S,388
USC00049043,3124S,3124
USC00049053,1151S,1151
USC00049073,1243S,1243
USC00049087,1431R,1431
USC00049099,446S,446
USC00049105,4701R,4701
USC00049111,1819R,1819
USC00049122,3993S,3993
USC00049124,5102R,5102
USC00049152,1863S,1863
USC00049185,2669S,2669
USC00049200,2612R,2612
USC00049273,5541Q,5541
USC00049285,1648P,1648
USC00049325,615R,615
USC00049345,845R,845
USC00049351,1429S,1429
USC00049367,1093R,1093
USC00049378,1314R,1314
USC00049390,3539S,3539
USC00049431,1549R,1549
USC00049440,4611R,4611
USC00049452,726S,726
USC00049473,2350S,2350
USC00049490,3886R,3886
USC00049582,3994R,3994
USC00049621,6565S,6565
USC00049660,1403R,1403
USC00049671,668R,668
USC00049677,3273Q,3273
USC00049684,5068R,5068
USC00049694,5548Q,5548
USC00049699,2353Q,2353
USC00049742,2413S,2413
USC00049781,2134R,2134
USC00049785,1753Q,1753
USC00049792,2961R,2961
USC00049822,2261R,2261
USC00049847,1546Q,1546
USC00049855,3673R,3673
USC00049859,3379Q,3379
USC00049866,1995R,1995
USC00050102,1944R,1944
USC00050105,2143R,2143
USC00050109,1652S,1652
USC00050128,898Q,898
USC00050214,1792S,1792
USC00050263,1086S,1086
USC00050304,1817R,1817
USC00050306,1847Q,1847
USC00050372,2493R,2493
USC00050454,1773S,1773
USC00050754,2096Q,2096
USC00050776,987R,987
USC00050797,945R,945
USC00050825,2975Q,2975
USC00050834,1810R,1810
USC00050839,1292Q,1292
USC00050848,2068S,2068
USC00050895,1547R,1547
USC00050909,2043R,2043
USC00050945,1346R,1346
USC00050950,1473R,1473
USC00051017,853R,853
USC00051018,1055Q,1055
USC00051060,2162R,2162
USC00051071,1059S,1059
USC00051121,1765R,1765
USC00051179,1569S,1569
USC00051186,2110R,2110
USC00051268,1696S,1696
USC00051294,1347S,1347
USC00051401,1879R,1879
USC00051440,1476R,1476
USC00051443,1415Q,1415
USC00051458,704R,704
USC00051528,1707S,1707
USC00051539,1322R,1322
USC00051564,1676S,1676
USC00051609,1390R,1390
USC00051660,2398R,2398
USC00051681,2463R,2463
USC00051713,1137S,1137
USC00051741,1560R,1560
USC00051743,1570Q,1570
USC00051772,1137R,1137
USC00051886,1257S,1257
USC00051932,1672R,1672
USC00051939,1547R,1547
USC00051959,2413S,2413
USC00051964,1326S,1326
USC00051996,1779R,1779
USC00052184,1056S,1056
USC00052192,846R,846
USC00052196,998Q,998
USC00052213,1718Q,1718
USC00052223,1707Q,1707
USC00052281,1458S,1458
USC00052286,1140R,1140
USC00052326,1881R,1881
USC00052342,1490Q,1490
USC00052441,2100R,2100
USC00052446,1568R,1568
USC00052494,2130S,2130
USC00052631,1974R,1974
USC00052759,1647R,1647
USC00052761,1801Q,1801
USC00052790,1925R,1925
USC00052816,1481Q,1481
USC00052932,1672R,1672
USC00052934,1751Q,1751
USC00052944,1812R,1812
USC00052947,1869R,1869
USC00052965,1688Q,1688
USC00053005,1610S,1610
USC00053006,1497R,1497
USC00053016,1815R,1815
USC00053038,1422R,1422
USC00053063,1882R,1882
USC00053079,1188S,1188
USC00053116,1929R,1929
USC00053146,966R,966
USC00053246,1212R,1212
USC00053258,1661R,1661
USC00053261,1835R,1835
USC00053307,1430Q,1430
USC00053359,1715R,1715
USC00053387,2277Q,2277
USC00053446,2226Q,2226
USC00053489,925S,925
USC00053496,1979R,1979
USC00053500,1437S,1437
USC00053530,1580R,1580
USC00053541,1241R,1241
USC00053553,1469S,1469
USC00053592,1446R,1446
USC00053629,2126S,2126
USC00053652,1808Q,1808
USC00053656,1653R,1653
USC00053662,1064R,1064
USC00053738,1986R,1986
USC00053828,1534S,1534
USC00053867,1853C,1853
USC00053951,1414R,1414
USC00054054,1523R,1523
USC00054076,1766R,1766
USC00054082,1860S,1860
USC00054135,1690R,1690
USC00054172,1573R,1573
USC00054242,2009R,2009
USC00054254,1657Q,1657
USC00054293,2234R,2234
USC00054380,1782R,1782
USC00054388,1408R,1408
USC00054413,1815R,1815
USC00054444,1447S,1447
USC00054452,1831S,1831
USC00054538,1684R,1684
USC00054546,1676R,1676
USC00054603,1605R,1605
USC00054606,1751R,1751
USC00054664,1199R,1199
USC00054724,1441R,1441
USC00054726,1529S,1529
USC00054734,1477R,1477
USC00054742,1254S,1254
USC00054762,1732R,1732
USC00054770,1584S,1584
