USC00084412,822Q,822
USC00084461,834Q,834
USC00084625,825S,825
USC00084662,838R,838
USC00084707,844R,844
USC00084731,796S,796
USC00084802,825R,825
USC00085076,807S,807
USC00085099,822S,822
USC00085184,838R,838
USC00085275,792S,792
USC00085359,802Q,802
USC00085539,804S,804
USC00085667,833R,833
USC00085793,770S,770
USC00085879,786R,786
USC00085880,783Q,783
USC00085895,835S,835
USC00085973,848R,848
USC00086065,846S,846
USC00086078,853R,853
USC00086129,782Q,782
USC00086240,767R,767
USC00086315,834Q,834
USC00086406,866S,866
USC00086414,837S,837
USC00086485,841R,841
USC00086618,819R,819
USC00086657,843Q,843
USC00086764,820Q,820
USC00086767,783R,783
USC00086828,791Q,791
USC00086842,783S,783
USC00086880,824S,824
USC00087020,822R,822
USC00087025,812S,812
USC00087205,829S,829
USC00087228,829Q,829
USC00087254,846R,846
USC00087261,801Q,801
USC00087304,830Q,830
USC00087397,848S,848
USC00087429,791R,791
USC00087760,888S,888
USC00087826,796S,796
USC00087851,839S,839
USC00087982,827S,827
USC00088076,789Q,789
USC00088368,829Q,829
USC00088529,799R,799
USC00088565,803R,803
USC00088620,824R,824
USC00088756,805Q,805
USC00088780,840R,840
USC00088824,807S,807
USC00088841,833R,833
USC00088942,818S,818
USC00089120,801S,801
USC00089176,821R,821
USC00089219,814R,814
USC00089401,852S,852
USC00089430,823R,823
USC00089511,855Q,855
USC00089566,772S,772
USC00089640,801Q,801
USC00089707,839R,839
USC00090010,771Q,771
USC00090140,781S,781
USC00090181,712R,712
USC00090219,693R,693
USC00090236,708R,708
USC00090253,762R,762
USC00090311,741S,741
USC00090406,766R,766
USC00090586,795R,795
USC00090603,686Q,686
USC00090670,776Q,776
USC00090969,679R,679
USC00090979,771R,771
USC00091266,774S,774
USC00091340,782S,782
USC00091448,754R,754
USC00091463,789Q,789
USC00091474,719R,719
USC00091500,767S,767
USC00091640,710S,710
USC00091665,742R,742
USC00091732,720S,720
USC00091863,715R,715
USC00091908,717Q,717
USC00091965,705Q,705
USC00091973,785R,785
USC00091982,688S,688
USC00092006,690Q,690
USC00092153,787R,787
USC00092159,764R,764
USC00092180,713S,713
USC00092266,758S,758
USC00092283,685S,685
USC00092318,728R,728
USC00092361,766Q,766
USC00092408,702Q,702
USC00092450,755S,755
USC00092475,696R,696
USC00092485,719C,719
USC00092493,716R,716
USC00092517,717R,717
USC00092738,792Q,792
USC00092783,778S,778
USC00092839,767S,767
USC00092966,756S,756
USC00093060,703C,703
USC00093271,727R,727
USC00093325,798R,798
USC00093386,767R,767
USC00093465,818S,818
USC00093506,751R,751
USC00093538,789S,789
USC00093578,759Q,759
USC00093621,697S,697
USC00093658,759Q,759
USC00093754,777R,777
USC00093915,754R,754
USC00094133,703S,703
USC00094138,725Q,725
USC00094170,762R,762
USC00094204,781R,781
USC00094230,692R,692
USC00094429,782S,782
USC00094594,764R,764
USC00094648,682S,682
USC00094674,794R,794
USC00094676,775R,775
USC00094700,716R,716
USC00094862,765Q,765
USC00094941,704R,704
USC00094949,747R,747
USC00095061,766Q,766
USC00095165,732Q,732
USC00095314,760S,760
USC00095394,784R,784
USC00095401,777Q,777
USC00095404,704Q,704
USC00095550,769R,769
USC00095666,742R,742
USC00095811,771R,771
USC00095863,759S,759
USC00095874,761S,761
USC00095882,768R,768
USC00095988,752S,752
USC00096087,776S,776
USC00096093,623Q,623
USC00096148,759R,759
USC00096219,786R,786
USC00096244,796R,796
USC00096335,738S,738
